MCT_YM,UE_CNT_GRP,UE_AMT_GRP,UE_AMT_PER_TRSN_GRP,MON_UE_CNT_RAT,TUE_UE_CNT_RAT,WED_UE_CNT_RAT,THU_UE_CNT_RAT,FRI_UE_CNT_RAT,SAT_UE_CNT_RAT,SUN_UE_CNT_RAT,HR_5_11_UE_CNT_RAT,HR_12_13_UE_CNT_RAT,HR_14_17_UE_CNT_RAT,HR_18_22_UE_CNT_RAT,HR_23_4_UE_CNT_RAT,LOCAL_UE_CNT_RAT,RC_M12_MAL_CUS_CNT_RAT,RC_M12_FME_CUS_CNT_RAT,RC_M12_AGE_UND_20_CUS_CNT_RAT,RC_M12_AGE_30_CUS_CNT_RAT,RC_M12_AGE_40_CUS_CNT_RAT,RC_M12_AGE_50_CUS_CNT_RAT,OP_YMD,MCT_TYPE,ADDR,MCT_NM,예상영업시간,휴업일
금강민물장어_20200226,3.083333333333333,5.166666666666667,5.833333333333333,0.030493391615286,0.1538562749948491,0.1659613701162953,0.1083161478861313,0.1627702278944452,0.1993737234801866,0.1792288640128061,0.0061643457117594,0.1334242648411871,0.1445242094035948,0.7158871800434584,0.0,0.8114863683207653,0.618,0.3819999999999999,0.0382499999999999,0.1229166666666666,0.2885,0.2852499999999999,20200226,단품요리 전문,제주 서귀포시 동홍동 640-1번지,금강민물장어,12~23,월
금능 제면소_20190426,3.4166666666666665,3.25,3.25,0.1701171145442804,0.1418519652597683,0.1423240361707102,0.0824021914331748,0.1063000673404172,0.177760899728407,0.1792437255232417,0.224199189238507,0.2480694128974935,0.2708878258391183,0.2558019053582144,0.0010416666666666,0.0699216532360664,0.5038333333333334,0.4961666666666666,0.2035,0.3345833333333333,0.2755833333333333,0.1375,20190426,가정식,제주 제주시 한림읍 금능리 1361번지 2동 1층,금능 제면소,5~23,없음
금능둘레길_20220411,3.75,4.083333333333333,4.0,0.1187470773475891,0.1494594097372723,0.160160084710924,0.1388016487327817,0.1213397924872341,0.1347885380976048,0.1767034488865935,0.0745271463538308,0.3201729628392818,0.2745062423909871,0.3307936484159,0.0,0.1241325116431898,0.4649166666666666,0.5350833333333334,0.2378333333333333,0.31675,0.2913333333333333,0.1119166666666666,20220411,양식,제주 제주시 한림읍 금능리 1420번지 1층,금능둘레길,5~23,없음
금데기식당_20070528,2.4166666666666665,5.583333333333333,6.0,0.092349150108433,0.1748016780855166,0.139712676875138,0.1025157612365161,0.1330195268587484,0.1947297565696458,0.1628714502660017,0.0202292739499126,0.1921340196362687,0.1489302268080793,0.6334981462724059,0.0052083333333333,0.1713885118935812,0.5925833333333334,0.4074166666666667,0.0445833333333333,0.14525,0.2269166666666666,0.33975,20070528,가정식,제주 서귀포시 표선면 표선리 45번지,금데기식당,5~23,없음
금돈가_20210623,4.916666666666667,6.0,5.0,0.1329275407032991,0.1329697825827313,0.1497488845950491,0.1272722151100214,0.1390087807596428,0.1683592377691476,0.1497135584801082,0.0205428588521082,0.1140569475000304,0.1906020442363001,0.6743916453465205,0.0004065040650406,0.0219421674405433,0.5565833333333333,0.4434166666666666,0.3046666666666666,0.2639166666666666,0.2202499999999999,0.1669166666666666,20210623,가정식,제주 제주시 애월읍 하귀2리 2717번지,금돈가,5~23,없음
금돈상회_20211231,4.0,5.0,4.25,0.1382944047840205,0.158251939376304,0.1245879100689304,0.1310678950007905,0.1552603994044483,0.1525081136957642,0.1400293376697416,0.0022067363530778,0.0,0.0374202521688425,0.6263002535501231,0.3340727579279565,0.6067307028789217,0.579,0.421,0.3876666666666666,0.2868333333333333,0.1819999999999999,0.1280833333333333,20211231,가정식,제주 제주시 이도이동 1771-7번지 1층,금돈상회,"0~5, 14~1",없음
금돗_20220429,4.916666666666667,6.0,5.0,0.1362461103260084,0.1366366403615,0.1496115504444972,0.1208679947281095,0.1425056882360216,0.1601467473073254,0.1539852685965373,0.0141858691117443,0.0910849134523402,0.1763559102463231,0.7183733071895921,0.0,0.0297953583237536,0.5435,0.4564999999999999,0.2550833333333333,0.29575,0.2432499999999999,0.1496666666666666,20220429,가정식,제주 서귀포시 성산읍 성산리 234-16번지,금돗,5~23,없음
금땡이양꼬치_20200925,2.833333333333333,4.083333333333333,4.5,0.1413206221154578,0.1795200615400312,0.1786858313815968,0.1173331947289677,0.1539987646803996,0.1211202833749745,0.1080212421785719,0.0,0.0,0.0501678413247545,0.6413135972968503,0.3085185613783951,0.6551319722402494,0.61325,0.38675,0.2098333333333333,0.3551666666666666,0.2861666666666667,0.1165833333333333,20200925,꼬치구이,제주 제주시 노형동 929-12번지 2층,금땡이양꼬치,"0~5, 14~1",없음
금박돈_20170907,2.083333333333333,3.583333333333333,5.083333333333333,0.1066183224455283,0.1334361859545683,0.0152777777777777,0.142210669232728,0.1409378509562332,0.2362431930814283,0.2252760005517358,0.0,0.036687750566427,0.157667938678968,0.8056443107546049,0.0,0.0177378889945168,0.5255,0.4745,0.3343333333333333,0.3690833333333332,0.1310833333333333,0.1354999999999999,20170907,가정식,제주 서귀포시 성산읍 성산리 148번지 1층,금박돈,12~23,수
금별맥주 서귀포점_20220826,4.25,5.0,3.75,0.1153485147850018,0.124844379185511,0.1169869079008844,0.1335165540764135,0.1551116300556791,0.1985959570080455,0.1555960569884641,0.0,0.0,0.0007183908045977,0.4669086321780645,0.5323729770173378,0.464618034968935,0.6310833333333333,0.3689166666666666,0.4374166666666666,0.2388333333333333,0.2033333333333333,0.1007499999999999,20220826,맥주/요리주점,제주 서귀포시 서귀동 417-6번지 101호,금별맥주 서귀포점,"0~5, 18~1",없음
금별맥주제원점_20220623,4.333333333333333,5.083333333333333,4.0,0.1217038573694983,0.1203854946924053,0.121553589949414,0.1225554742613148,0.1345517120131611,0.2135729586319303,0.1656769130822758,0.0037130111989438,0.0,0.0,0.3903733214570109,0.6059136673440452,0.6766431525336506,0.6148333333333333,0.3851666666666666,0.3973333333333333,0.3446666666666666,0.17675,0.0663333333333333,20220623,맥주/요리주점,제주 제주시 연동 273-28번지,금별맥주제원점,"0~5, 18~1",없음
금보식당_20070905,2.333333333333333,3.6666666666666665,4.583333333333333,0.126488665788044,0.1589571597522338,0.1515639905465347,0.1372920217701422,0.1029062342399262,0.1585485146042295,0.1642434132988891,0.29504842691715,0.1911071226141766,0.1164126758340052,0.397431774634668,0.0,0.212195175632105,0.601,0.399,0.0355833333333333,0.1008333333333333,0.2003333333333333,0.3653333333333333,20070905,가정식,제주 제주시 건입동 1319-50번지,금보식당,5~23,없음
금복_20160523,4.916666666666667,4.0,2.0,0.1624040666208271,0.1826901852714721,0.1600785696950271,0.1438078619890052,0.1733852004399364,0.1020786190134536,0.0755554969702778,0.3300010700294331,0.2898972595763187,0.3289417206839053,0.0511599497103428,0.0,0.0768660746850961,0.5060833333333333,0.4939166666666666,0.2824166666666666,0.2693333333333333,0.2250833333333333,0.1617499999999999,20160523,가정식,제주 제주시 일도일동 1148-2번지,금복,5~23,없음
금복촌_20090302,2.9166666666666665,5.0,6.0,0.139649048266039,0.1674935215553064,0.152139987491103,0.1857158464709951,0.1539589191620083,0.2010426770545477,0.0,0.0022522522522522,0.0084134886766465,0.0378699093694802,0.951464349701621,0.0,0.4734845412126742,0.5503333333333333,0.4496666666666666,0.0934166666666666,0.1773333333333333,0.2566666666666666,0.3304999999999999,20090302,일식,제주 제주시 용담일동 2828-7번지,금복촌,14~23,일
금산서당골_20150630,3.0,4.166666666666667,4.916666666666667,0.1357487325004455,0.1380452108068748,0.1300964911069205,0.1216209119917518,0.1307585946437706,0.1770731833676561,0.1666568755825801,0.0281547935006652,0.124525896886305,0.0714374781479474,0.7758818314650822,0.0,0.8740671180776634,0.6610833333333334,0.3389166666666667,0.0402499999999999,0.2334166666666666,0.369,0.2334166666666666,20150630,가정식,제주 제주시 아라이동 937번지,금산서당골,5~23,없음
금악 똣똣라면_20210909,4.75,3.083333333333333,2.0,0.1514846499200451,0.1566565962079804,0.0,0.1633129383663198,0.1392534836127796,0.1812018452611964,0.2080904866316783,0.3147821707478567,0.3817995521916217,0.3034182770605215,0.0,0.0,0.1466956307166913,0.5564166666666667,0.4435833333333333,0.2190833333333333,0.3952499999999999,0.2693333333333333,0.0969999999999999,20210909,분식,제주 제주시 한림읍 금악리 2096-5번지,금악 똣똣라면,5~18,수
금악정육식당_20150129,1.5,3.1666666666666665,5.25,0.1457838851602892,0.1511248356769114,0.1817433221428537,0.1704536570963592,0.1586682304614402,0.1873241086778323,0.0049019607843137,0.0445664276124046,0.198079217507531,0.1663675075900532,0.5863572176603813,0.0046296296296296,0.3400369934177673,0.6756666666666667,0.3243333333333333,0.06575,0.141,0.25125,0.3030833333333333,20150129,가정식,제주 제주시 한림읍 금악리 2138번지,금악정육식당,5~23,일
금자매_20181108,4.833333333333333,5.166666666666667,4.0,0.1867139721604409,0.1487045885777651,0.0,0.1379453914765289,0.1711420634307214,0.1683110661370051,0.1871829182175381,0.319973296964894,0.3771513292692104,0.2135715980437297,0.0893037757221656,0.0,0.115691821443666,0.4583333333333333,0.5416666666666666,0.1153333333333333,0.27925,0.2895,0.205,20181108,가정식,제주 제주시 한경면 두모리 2758번지,금자매,5~23,수
금조_20000613,3.1666666666666665,3.25,3.75,0.157486101425004,0.1569535749070287,0.1667063531556581,0.1676127162864939,0.1644978902200505,0.1867433640057643,0.0,0.1319867728449406,0.2780906726052091,0.1231106500206179,0.4668119045292321,0.0,0.9045799561365884,0.827,0.1729999999999999,0.01675,0.0806666666666666,0.1913333333333333,0.3578333333333333,20000613,가정식,제주 제주시 일도이동 400-19번지,금조,5~23,일
금하갈비_20081017,3.8333333333333335,3.25,3.0,0.21776669502384,0.162992387311076,0.1725304074353231,0.1631418921541542,0.1715822560897514,0.1119863619858549,0.0,0.1487964134221491,0.7939631015222389,0.0572404850556118,0.0,0.0,0.795537923687747,0.7414166666666667,0.2585833333333333,0.07675,0.2610833333333333,0.3565,0.2152499999999999,20081017,단품요리 전문,제주 제주시 오등동 631-1번지,금하갈비,5~18,일
금화_20141230,2.0,2.9166666666666665,4.333333333333333,0.185726014094398,0.1668130325095814,0.1404147880795948,0.1638868452526324,0.1637059310683677,0.1794533889954252,0.0,0.0,0.0,0.0761328233912616,0.9238671766087384,0.0,0.659335129620865,0.6915833333333333,0.3084166666666666,0.1444166666666666,0.2295,0.2736666666666666,0.2400833333333333,20141230,가정식,제주 제주시 연동 2318-1번지,금화,14~23,일
기리시마_20160114,2.25,2.9166666666666665,4.25,0.0046296296296296,0.1875130424026216,0.1381197069344807,0.1837449805468132,0.1379875626258802,0.1567427363596548,0.1912623415009195,0.069820560469893,0.5263811332634415,0.0792056604409082,0.3245926458257571,0.0,0.766169383444717,0.6189166666666667,0.3810833333333333,0.0128333333333333,0.0975833333333333,0.1399999999999999,0.4110833333333333,20160114,가정식,제주 제주시 아라일동 2605-8번지,기리시마,5~23,월
기쁨이네해물탕앤돌솥밥_20120531,3.583333333333333,4.166666666666667,4.0,0.152665385729974,0.174145060066655,0.1946756846155743,0.0018939393939393,0.1609391290573431,0.1465723017490257,0.1691084993874881,0.2585499283065077,0.1539100396125098,0.1144778073134668,0.4730622247675154,0.0,0.0671332723912168,0.4970833333333333,0.5029166666666667,0.0666666666666666,0.22075,0.3095,0.2729999999999999,20120531,가정식,제주 제주시 조천읍 함덕리 1269-17번지,기쁨이네해물탕앤돌솥밥,5~23,목
기시어멍김밥_20220922,5.333333333333333,3.9166666666666665,1.1666666666666667,0.1697771852400468,0.005413792789315,0.1638832712209846,0.1461139145524664,0.1509825891686278,0.1842277803448906,0.1796014666836682,0.2886757852845106,0.2240877116426142,0.2832878882642992,0.2039486148085757,0.0,0.5262693363772591,0.5145,0.4855,0.09325,0.253,0.3363333333333333,0.2211666666666666,20220922,분식,제주 서귀포시 강정동 232번지 1층 102호,기시어멍김밥,5~23,화
기억나는집_20091229,3.9166666666666665,5.083333333333333,4.0,0.1351604265835765,0.1387164495256857,0.1093587704460469,0.1014300236681525,0.1375077582709544,0.17747921327619,0.2003473582293934,0.0902381624609189,0.1857060401714888,0.1874735766530267,0.5340181181504629,0.0025641025641025,0.0893737291410149,0.5669166666666666,0.4330833333333333,0.1660833333333333,0.2680833333333333,0.2595,0.1896666666666666,20091229,단품요리 전문,제주 서귀포시 서귀동 486-4번지,기억나는집,5~23,없음
기원은갈치본점_20160310,3.8333333333333335,5.833333333333333,5.75,0.1399457773306428,0.1126694627579619,0.1240876740863012,0.1399590498473514,0.1488604998638572,0.1629645706059205,0.1715129655079646,0.0468749647935799,0.2008550165087717,0.3170364574438061,0.434165185185466,0.001068376068376,0.0142342156027368,0.5855833333333333,0.4144166666666666,0.1525833333333333,0.2496666666666666,0.2731666666666666,0.2164166666666666,20160310,단품요리 전문,제주 서귀포시 색달동 2277-3번지,기원은갈치본점,5~23,없음
기회횟집_20211123,3.083333333333333,4.916666666666667,5.0,0.0738861956722628,0.1326187865558339,0.1643567832744141,0.1363263473527309,0.1423687579083521,0.1922546334248746,0.158188495811531,0.0,0.0,0.0340353428784033,0.7261434102984768,0.2398212468231197,0.1619170441180523,0.573,0.427,0.3260833333333333,0.3208333333333333,0.1706666666666666,0.1453333333333333,20211123,단품요리 전문,제주 제주시 건입동 1421-1번지 성산빌딩 1층 102호 -103호,기회횟집,"0~5, 14~1",없음
길림성_20160218,4.0,3.583333333333333,3.0,0.0028735632183908,0.1824926316639248,0.1483474056084236,0.1499161432556883,0.1546886542245232,0.1882892893737606,0.1733923126552883,0.1671560725854708,0.3862741169532238,0.2291577782016127,0.2174120322596926,0.0,0.8405391904353747,0.714,0.286,0.0773333333333333,0.1944166666666666,0.30775,0.2444166666666666,20160218,중식,제주 제주시 용담일동 181-6번지 1층,길림성,5~23,월
길벗식당_20061206,3.1666666666666665,4.25,4.5,0.1558392989126141,0.1745080775913125,0.1848758571600575,0.1536134883231892,0.1836193095434473,0.0876864028327475,0.0598575656366314,0.0376993657731221,0.5165574112442347,0.0516666061120182,0.3940766168706247,0.0,0.8310831576775937,0.7644166666666666,0.2355833333333333,0.0545,0.1564166666666666,0.2355,0.3469166666666666,20061206,가정식,제주 제주시 노형동 1020-2번지,길벗식당,5~23,없음
김가네이도점_20181221,4.416666666666667,2.0,1.0,0.1853195508048127,0.1807202660271361,0.1841775524181073,0.1481685690513073,0.1620954050700366,0.1395186566285995,0.0,0.2105037473410954,0.3040023265330561,0.2411046583788355,0.2443892677470127,0.0,0.9026382082858344,0.5193333333333333,0.4806666666666666,0.0680833333333333,0.2265833333333333,0.4073333333333333,0.2214999999999999,20181221,분식,제주 제주시 이도이동 1956번지 한일베라체아파트 601동 107호,김가네이도점,5~23,일
김고기_20190920,3.25,4.75,4.5,0.0,0.1498059773224855,0.1456221633327326,0.144076046554606,0.1867485876290087,0.1722257734056121,0.2015214517555547,0.0,0.0,0.0566877089450526,0.9393895744273126,0.0039227166276346,0.5252875853356628,0.6214166666666666,0.3785833333333332,0.118,0.2961666666666666,0.3474166666666666,0.1596666666666666,20190920,단품요리 전문,제주 서귀포시 서호동 1458-5번지 지하증,김고기,14~23,월
김녕오라이_20200522,5.75,6.0,4.0,0.1631784227141398,0.1559193296876311,0.0087274774774774,0.1497632647867479,0.152821294582561,0.1929556896325488,0.1766345211188935,0.0,0.0003753753753753,0.3113705700915803,0.6882540545330441,0.0,0.0315689835690861,0.44425,0.5557500000000001,0.39375,0.3908333333333333,0.1204166666666666,0.067,20200522,일식,제주 제주시 구좌읍 김녕리 1223-20번지 1층 제2호,김녕오라이,14~23,수
김녕제주흑돼지식당_20110221,2.083333333333333,2.833333333333333,4.25,0.1239778090171627,0.1170434035332628,0.116438343973384,0.1566741798094911,0.1352836573998316,0.1606592934806745,0.1899233127861929,0.0082977207977207,0.147060390107167,0.1605618139119559,0.6840800751831561,0.0,0.1771276787040337,0.5878333333333333,0.4121666666666666,0.13125,0.2324166666666666,0.2259166666666666,0.2620833333333333,20110221,단품요리 전문,제주 제주시 구좌읍 김녕리 1633번지,김녕제주흑돼지식당,12~23,없음
김마리_20170313,4.916666666666667,2.833333333333333,1.25,0.0016750418760469,0.1511962976121091,0.1749144314474098,0.1419523714551299,0.1331310996632501,0.1845237108680781,0.2126070470779757,0.259603165931896,0.2612604679294552,0.2869175127878354,0.1922188533508132,0.0,0.6856373683039293,0.4419999999999999,0.5579999999999999,0.1234166666666666,0.2479166666666666,0.3461666666666667,0.2234166666666666,20170313,분식,제주 제주시 이도이동 1189-11번지,김마리,5~23,월
김명자굴국밥화북점_20221220,4.75,4.833333333333333,3.0,0.0723694583955122,0.174063077293481,0.1492758523747622,0.1356343187977779,0.1415840665546399,0.1522936192606687,0.1747796073231575,0.200877672051852,0.2982193254225626,0.1656041740576751,0.33168790902796,0.00361091943995,0.8488692002969467,0.7000833333333333,0.2999166666666666,0.0305833333333333,0.1585,0.3145833333333333,0.3065,20221220,단품요리 전문,제주 제주시 화북일동 1054-1번지 1층,김명자굴국밥화북점,5~23,없음
김반장_20191008,2.25,4.166666666666667,5.416666666666667,0.1093943588330148,0.1545295390700068,0.1350966514869121,0.1208420979531005,0.1391081447729391,0.1669489616835082,0.1740802462005179,0.0,0.0,0.010011574074074,0.9850694444444444,0.0049189814814814,0.8779157593234425,0.6905,0.3095,0.0808333333333333,0.1418333333333333,0.3894166666666667,0.3115,20191008,가정식,제주 제주시 일도이동 392-17번지,김반장,14~23,없음
김밥꼬순내_20170425,5.0,2.1666666666666665,1.0,0.1462444704657123,0.1391051957963981,0.16043336567707,0.1647085097457415,0.1663292382362101,0.2231792200788675,0.0,0.5774217119715576,0.2318047274790749,0.1868443656104272,0.0039291949389402,0.0,0.9228012433027498,0.3759166666666666,0.6240833333333333,0.0329166666666666,0.2261666666666666,0.5055,0.1908333333333333,20170425,분식,제주 제주시 아라이동 3005-1번지,김밥꼬순내,5~18,일
김밥천국 시청본점_20110726,4.833333333333333,3.083333333333333,1.3333333333333333,0.1712888806116183,0.1725429480291253,0.1863929114549279,0.1745964458338745,0.1512997262905983,0.113984792790351,0.0298942949895042,0.1780997358497722,0.3394225636747812,0.180612648961689,0.3018650515137573,0.0,0.7565457880530948,0.4446666666666667,0.5553333333333333,0.1765833333333333,0.2351666666666666,0.2485833333333333,0.2588333333333333,20110726,분식,제주 제주시 이도이동 1018-16번지,김밥천국 시청본점,5~23,일
김밥천국 연동점_20200702,6.0,5.0,1.5833333333333333,0.1601902283215864,0.1511738723186901,0.0732977659496971,0.1258368002990242,0.1412065583506337,0.1659697427553423,0.1823250320050257,0.2431668161578918,0.1121693818441905,0.1243265370282463,0.3030516455161823,0.2172856194534888,0.5363265619501433,0.5865,0.4135,0.2470833333333333,0.2996666666666667,0.2186666666666666,0.1647499999999999,20200702,분식,제주 제주시 연동 273-1번지 1층,김밥천국 연동점,0~24,없음
김밥천국 이도점_20220915,6.0,4.416666666666667,1.0833333333333333,0.1605410223341334,0.154762731915517,0.0075418838169631,0.1632118556272318,0.1473923932315632,0.1718762162867709,0.19467389678782,0.3239169662868173,0.225712472496387,0.1961970854763865,0.2529964728000099,0.001177002940399,0.8190686661194028,0.534,0.4659999999999999,0.0941666666666666,0.2369166666666666,0.3549166666666666,0.2500833333333333,20220915,분식,제주 제주시 이도이동 2006-1번지 1층,김밥천국 이도점,5~23,수
김밥천국 일도점_20220701,4.333333333333333,1.6666666666666667,1.0833333333333333,0.1452881783233653,0.0968451687059258,0.1736286388099008,0.1598719124711405,0.1365081571466082,0.1450920527778653,0.1427658917651937,0.0972889739405667,0.3394204061564476,0.2211111093337375,0.3421795105692479,0.0,0.8287040847846945,0.5445000000000001,0.4555,0.1931666666666666,0.2769999999999999,0.2719999999999999,0.2038333333333333,20220701,분식,제주 제주시 일도이동 48-9번지 1층,김밥천국 일도점,5~23,없음
김밥천국광양대학로점_20221129,6.0,5.166666666666667,1.3333333333333333,0.1308881916011558,0.1315784397751842,0.144425272571471,0.1346880708174794,0.1356385357119475,0.161065820457056,0.1617156690657056,0.2506685874550715,0.1172370120005668,0.1271528196354333,0.2579306408018539,0.2470109401070743,0.7632407532325113,0.58025,0.41975,0.2555833333333333,0.2759999999999999,0.2322499999999999,0.1778333333333333,20221129,분식,제주 제주시 이도이동 1185-2번지 1층,김밥천국광양대학로점,0~24,없음
김밥천국신연동점_20081010,6.0,4.583333333333333,1.0,0.1519946939685948,0.1376796519680435,0.1544238083497081,0.099323162524989,0.1338834804977937,0.1548822471242956,0.1678129555665747,0.3275754644094547,0.2297374943617211,0.2379547027240692,0.2047323385047548,0.0,0.7883195964557687,0.5193333333333333,0.4806666666666666,0.1154999999999999,0.2298333333333333,0.3338333333333332,0.24675,20081010,분식,제주 제주시 연동 1482-2번지,김밥천국신연동점,5~23,없음
김밥천국제주대학점_20150306,6.0,5.0,1.0,0.1423831747222203,0.1484792664354175,0.1461581673444369,0.1298985228467533,0.1164511949794462,0.1559906430194858,0.1606390306522394,0.2101024391122442,0.2855803229593691,0.2489901536156566,0.2553270843127298,0.0,0.7401301983827547,0.6046666666666667,0.3953333333333333,0.2004999999999999,0.1929166666666666,0.2434166666666666,0.2708333333333333,20150306,분식,제주 제주시 아라이동 35-18번지,김밥천국제주대학점,5~23,없음
김복남맥주제주연동점_20220831,3.75,3.9166666666666665,3.583333333333333,0.1388907708654162,0.1344290243944616,0.1401421014996143,0.1492519803132432,0.125142826922805,0.1563465198668827,0.1557967761375764,0.0,0.0,0.001938246562993,0.616975471113657,0.3810862823233498,0.3169014638673436,0.698,0.302,0.1701666666666666,0.2688333333333333,0.2571666666666667,0.24,20220831,맥주/요리주점,제주 제주시 연동 281-27번지 1층,김복남맥주제주연동점,"0~5, 18~1",없음
김사장네명태조림_20190326,3.4166666666666665,4.0,3.9166666666666665,0.0037878787878787,0.171126059255113,0.1808677310263093,0.1863989198266904,0.1592820974828746,0.1355524462297459,0.1629848673913876,0.0718875485068809,0.363536489870126,0.2046330547834355,0.3599429068395574,0.0,0.8163040140907478,0.4819166666666666,0.5180833333333333,0.0347499999999999,0.1125833333333333,0.33225,0.3909166666666666,20190326,가정식,제주 제주시 노형동 2511-6번지 1층,김사장네명태조림,5~23,월
김서방재첩해장국_20170801,5.833333333333333,5.25,2.583333333333333,0.1307843181327168,0.128511751923725,0.1341094490683517,0.1327718258925221,0.1424316642900582,0.1459066482121694,0.1854843424804564,0.5848331312299403,0.3121174283195354,0.1030494404505242,0.0,0.0,0.528090629747889,0.7182499999999999,0.28175,0.07875,0.2248333333333333,0.3299166666666666,0.2595833333333333,20170801,단품요리 전문,제주 제주시 노형동 934-16번지,김서방재첩해장국,5~18,없음
김씨네음식점_20021115,3.6666666666666665,3.5,3.0,0.1885782445113899,0.1538835609802738,0.1287255971306017,0.1405919507442203,0.152768778864044,0.0227273992762586,0.2127244684932113,0.1659270275196866,0.3367041905250325,0.230130305498624,0.2672384764566567,0.0,0.7559464405091623,0.5826666666666667,0.4173333333333333,0.0417499999999999,0.13725,0.2740833333333333,0.3074166666666666,20021115,가정식,제주 서귀포시 서귀동 302-14번지,김씨네음식점,5~23,토
김여사네_20140314,6.0,3.8333333333333335,1.0,0.0,0.1560999370647289,0.1652140865179405,0.1580661289765864,0.1631769623859998,0.1834997343947721,0.1739431506599719,0.6163898054870708,0.1770046331916453,0.1980849394855368,0.0081275400747405,0.0003930817610062,0.475642036752367,0.4861666666666666,0.5138333333333334,0.0654166666666666,0.2565,0.3831666666666666,0.2042499999999999,20140314,분식,제주 제주시 조천읍 함덕리 1268-2번지,김여사네,5~18,월
김영미재첩해장국_20170921,5.0,4.333333333333333,2.0,0.1485935636664167,0.1536820437744505,0.1417974287233192,0.140130493370583,0.1373321823219191,0.1459634595529337,0.1325008285903774,0.4202107652821301,0.5188416387054637,0.0609475960124061,0.0,0.0,0.7675289618146169,0.73775,0.26225,0.0671666666666666,0.30575,0.38425,0.1987499999999999,20170921,단품요리 전문,제주 제주시 이도이동 2000-11번지 1층,김영미재첩해장국,5~18,없음
김재훈고사리육개장_20171208,5.166666666666667,5.333333333333333,3.0,0.1578802868462002,0.1764347459933402,0.1492569023596564,0.1610622834645258,0.1427026186923768,0.0,0.2126631626439,0.5657933581088511,0.3485466228840783,0.0853867949633546,0.0002732240437158,0.0,0.1653906284581154,0.5370833333333334,0.4629166666666666,0.2176666666666666,0.32625,0.2300833333333332,0.1612499999999999,20171208,가정식,제주 제주시 이도이동 2029-3번지 1층,김재훈고사리육개장,5~18,토
김희선제주몸국_20190111,5.916666666666667,6.0,3.0,0.170011673087509,0.1715127845724608,0.1635413560433681,0.1546468435710918,0.1550140411150258,0.1852733016105441,0.0,0.622396712360279,0.2331150334033512,0.1444882542363697,0.0,0.0,0.0432679163963041,0.5320833333333334,0.4679166666666667,0.1320833333333333,0.307,0.2392499999999999,0.2254166666666666,20190111,가정식,제주 제주시 용담삼동 1174-1번지 1층,김희선제주몸국,5~18,일
까망꼬숑_20220826,1.75,4.083333333333333,5.666666666666667,0.1495850215793455,0.128168872750916,0.0944532319532319,0.1328732433382845,0.1279222234975588,0.1882011254044277,0.178796281476235,0.0021367521367521,0.0,0.1657809058512102,0.8245065844362799,0.0075757575757575,0.2245975780987576,0.4877499999999999,0.51225,0.3964166666666666,0.33275,0.1445833333333333,0.0945833333333333,20220826,단품요리 전문,제주 제주시 노형동 3784-12번지 1층,까망꼬숑,14~23,없음
까망돼지_20140411,3.6666666666666665,5.5,5.333333333333333,0.1651972920128168,0.115749516116628,0.1350471614209226,0.1369851195295406,0.1229117186547876,0.175439148252909,0.1486700440123948,0.0036572622779519,0.0702914084616146,0.1615298901932828,0.7614820933553911,0.0030393457117594,0.017574033945737,0.5616666666666666,0.4383333333333333,0.1879166666666666,0.2975,0.2863333333333333,0.1628333333333333,20140411,가정식,제주 서귀포시 색달동 2534-9번지,까망돼지,12~23,없음
까망돼지서귀포점_20151214,3.25,5.083333333333333,5.25,0.1411809770528257,0.1285013306021709,0.1329823819582222,0.1209121799457933,0.12575120665982,0.1782708003558843,0.172401123425283,0.0017361111111111,0.0676995361081495,0.1574240933747236,0.7696680371837935,0.0034722222222222,0.028049318597477,0.537,0.463,0.2425,0.246,0.2365833333333332,0.1890833333333333,20151214,가정식,제주 서귀포시 토평동 865-1번지 1층,까망돼지서귀포점,12~23,없음
까페 나모나모_20200107,6.0,6.0,2.0,0.1381418852431212,0.1317181138177689,0.1197750426318748,0.1334020456689447,0.1319304813492842,0.1627687608569953,0.1822636704320104,0.2028922044637939,0.2406477395613389,0.3802706951348125,0.1758178898147944,0.00037147102526,0.2663279699929484,0.4524166666666667,0.5475833333333333,0.2081666666666666,0.2234999999999999,0.2390833333333333,0.2339999999999999,20200107,단품요리 전문,제주 제주시 도두일동 1732-9번지,까페 나모나모,5~23,없음
깐깐한족발_20220224,3.083333333333333,3.5,4.0,0.2049252495809697,0.1430074786953388,0.1141837124330548,0.0444182944642503,0.1383716644690506,0.1980999535729036,0.1569936467844317,0.0,0.0,0.1462870861347957,0.8430032564390153,0.0107096574261888,0.8017372856741392,0.5924166666666667,0.4075833333333332,0.13,0.1784166666666666,0.35,0.2589166666666666,20220224,단품요리 전문,제주 제주시 노형동 1561-4번지 1층,깐깐한족발,"0~5, 14~1",목
깡촌흑돼지_20150420,4.416666666666667,6.0,5.0,0.1429808602514891,0.1358689990747807,0.134128352128955,0.1246108077709992,0.1364165110517182,0.1557445922147422,0.1702498775073151,0.0045851138626477,0.0604517385489189,0.1335651757068706,0.7713368965696259,0.0300610753119364,0.0548402757526753,0.5328333333333334,0.4671666666666667,0.2629166666666667,0.3069166666666666,0.2261666666666666,0.1503333333333333,20150420,가정식,제주 제주시 조천읍 함덕리 1276-2번지,깡촌흑돼지,"0~5, 12~1",없음
