MCT_YM,UE_CNT_GRP,UE_AMT_GRP,UE_AMT_PER_TRSN_GRP,MON_UE_CNT_RAT,TUE_UE_CNT_RAT,WED_UE_CNT_RAT,THU_UE_CNT_RAT,FRI_UE_CNT_RAT,SAT_UE_CNT_RAT,SUN_UE_CNT_RAT,HR_5_11_UE_CNT_RAT,HR_12_13_UE_CNT_RAT,HR_14_17_UE_CNT_RAT,HR_18_22_UE_CNT_RAT,HR_23_4_UE_CNT_RAT,LOCAL_UE_CNT_RAT,RC_M12_MAL_CUS_CNT_RAT,RC_M12_FME_CUS_CNT_RAT,RC_M12_AGE_UND_20_CUS_CNT_RAT,RC_M12_AGE_30_CUS_CNT_RAT,RC_M12_AGE_40_CUS_CNT_RAT,RC_M12_AGE_50_CUS_CNT_RAT,OP_YMD,MCT_TYPE,ADDR,MCT_NM,예상영업시간,휴업일
돈보따리생생갈비_20091102,2.1666666666666665,3.8333333333333335,5.0,0.148292685313443,0.1373674454578492,0.12228920298434058,0.13956246558806296,0.17678501381995027,0.12145290764751589,0.15425027918883785,0.002380952380952375,0.016410595577262235,0.07709061030106097,0.6975418076285816,0.20657603411214265,0.5215539665721522,0.7130000000000001,0.287,0.14475,0.22016666666666665,0.27099999999999996,0.25991666666666663,20091102,가정식,제주 제주시 연동 261-66번지,돈보따리생생갈비,"0~5, 12~1",없음
돈본가_20200910,2.6666666666666665,4.333333333333333,5.083333333333333,0.10876916655478214,0.14809625080559588,0.13182564305727348,0.14308769014155087,0.13741751613032058,0.17129048590842863,0.15951324740204822,0.0,0.0,0.04586629300471557,0.9482089839216049,0.005924723073679426,0.6830617254158664,0.7299166666666667,0.27008333333333334,0.20441666666666666,0.32049999999999995,0.243,0.1850833333333333,20200910,가정식,제주 제주시 이도이동 410-1번지 1층,돈본가,14~23,없음
돈블랙_20190807,4.0,5.666666666666667,5.083333333333333,0.12444677689661311,0.16463934205472672,0.12902161883877808,0.13278083105957608,0.14378946143924526,0.15469417553063775,0.15062779418042274,0.0,0.037608121338983815,0.09502659953304853,0.86437568822988,0.0029895908980876167,0.13161020876837407,0.5524166666666667,0.4475833333333334,0.1955,0.27516666666666667,0.27033333333333337,0.1825,20190807,가정식,제주 서귀포시 서귀동 255-13번지,돈블랙,12~23,없음
돈사돈  월정점_20190312,3.0833333333333335,4.916666666666667,5.0,0.1559658123172292,0.1286553971545198,0.0,0.16516102328769702,0.1593373887549976,0.22086106980202677,0.17001930868352946,0.0,0.030933894460847683,0.17008707611943677,0.7962012516419378,0.002777777777777775,0.026897432607926864,0.4776666666666667,0.5223333333333334,0.2648333333333333,0.3810833333333333,0.17291666666666664,0.12474999999999999,20190312,단품요리 전문,제주 제주시 구좌읍 한동리 1437-1번지 1층,돈사돈  월정점,12~23,수
돈사돈 중문점_20140922,2.4166666666666665,4.25,5.5,0.1329886647009598,0.12704623722491884,0.219830455428124,0.0,0.15438473024483063,0.2103265354344909,0.15542337696667566,0.0,0.03455693705101562,0.17002565000073597,0.7929664325560916,0.0024509803921568584,0.027336025321051675,0.545,0.455,0.20366666666666666,0.3115833333333333,0.21958333333333332,0.18599999999999997,20140922,단품요리 전문,제주 서귀포시 중문동 1884-7번지,돈사돈 중문점,12~23,목
돈사돈2호점_20210224,4.083333333333333,6.0,5.25,0.13721762061627266,0.23731514723346292,0.009785353535353524,0.13470208621562965,0.15781915693213863,0.16112855915872742,0.16203207630841499,0.0,0.054587470986334506,0.16446884695712732,0.7769846641667973,0.0039590178897407746,0.13897507870410858,0.5819166666666667,0.4180833333333333,0.21316666666666664,0.27499999999999997,0.23116666666666663,0.20983333333333332,20210224,단품요리 전문,제주 제주시 노형동 2470번지,돈사돈2호점,12~23,수
돈사돈_20060113,4.916666666666667,6.0,5.5,0.1449791221406993,0.0016666666666666668,0.17208812140705596,0.15341476414892194,0.16156777133287345,0.1804309963163521,0.1858525579874304,0.0,0.08707740727471176,0.21979322682888444,0.6931293658964037,0.0,0.05942782835930243,0.5874166666666666,0.4125833333333333,0.21783333333333332,0.28791666666666665,0.21433333333333335,0.19733333333333333,20060113,단품요리 전문,제주 제주시 노형동 3086-3번지 1층,돈사돈,12~23,화
돈사무소_20171012,3.3333333333333335,5.083333333333333,4.916666666666667,0.13649248881172657,0.15534622002755402,0.1165739243981931,0.12424393417979085,0.157489101137009,0.13574895618701355,0.1741053752587126,0.0,0.0,0.043459550962381195,0.9565404490376187,0.0,0.5720167923978868,0.6055,0.3945,0.19083333333333333,0.2748333333333333,0.269,0.21275,20171012,가정식,제주 제주시 이도이동 1997-11번지 1층,돈사무소,14~23,없음
돈사빠_20210629,2.5,4.083333333333333,5.166666666666667,0.13077460290598833,0.10811140848389296,0.11409114744060561,0.11941492054688647,0.1667409341412824,0.20872525246557752,0.1521417340157665,0.0,0.0,0.11422517750884621,0.8745540622572356,0.011220760233918126,0.27195193252085165,0.5534166666666667,0.44658333333333333,0.13775,0.27858333333333335,0.38233333333333336,0.14175,20210629,단품요리 전문,제주 서귀포시 대정읍 보성리 465-14번지 1층,돈사빠,"0~5, 14~1",없음
돈사촌외도점_20170123,2.0833333333333335,4.083333333333333,5.5,0.15985169302242472,0.1527505240919875,0.0,0.14043265677412017,0.1885238090725895,0.19817550110233037,0.16026581593654762,0.0,0.0,0.07091826421094712,0.8986037562257074,0.03047797956334539,0.42844750631073625,0.6161666666666666,0.3838333333333333,0.13691666666666666,0.24266666666666667,0.29283333333333333,0.24533333333333332,20170123,가정식,제주 제주시 외도일동 125-8번지 1층,돈사촌외도점,"0~5, 14~1",수
돈삼겹노형뜨란채점_20191220,4.0,4.5,3.9166666666666665,0.1294730146327325,0.13329519531553144,0.13463413175950287,0.14714005614200612,0.1293002128293606,0.16282097480693172,0.16333641451393452,0.0,0.029051053139115823,0.06203924966577327,0.854788669581542,0.054121027613568684,0.8706825351521011,0.6090833333333333,0.39091666666666663,0.10466666666666664,0.18783333333333332,0.3814166666666667,0.24666666666666667,20191220,단품요리 전문,제주 제주시 노형동 2527-6번지 1층,돈삼겹노형뜨란채점,"0~5, 12~1",없음
돈삼겹삼화3호점_20170626,4.0,4.416666666666667,3.9166666666666665,0.11479833708141146,0.15082765781178772,0.1327584715071172,0.12776701722431288,0.1404607054169987,0.15084996951840815,0.18253784143996366,0.0,0.015814686550617383,0.10068719215845097,0.8645000822128691,0.018998039078062415,0.8999074151637183,0.5828333333333333,0.4171666666666667,0.07208333333333333,0.18358333333333332,0.46441666666666664,0.22716666666666663,20170626,단품요리 전문,제주 제주시 삼양이동 2176-12번지 1층,돈삼겹삼화3호점,"0~5, 12~1",없음
돈삼겹삼화점_20161223,4.0,4.833333333333333,4.0,0.150063338476831,0.07779247927978675,0.15190794238056005,0.14883766121866324,0.14613338921044625,0.15854605530537355,0.16671913412833897,0.0,0.0,0.031716393546792544,0.9020765129019491,0.06620709355125827,0.9087244111428617,0.61025,0.38975,0.06324999999999999,0.21341666666666662,0.422,0.23491666666666666,20161223,단품요리 전문,제주 제주시 화북일동 1005-3번지 1층,돈삼겹삼화점,"0~5, 14~1",없음
돈삼겹외도점_20171220,3.9166666666666665,4.666666666666667,3.9166666666666665,0.12281588755287291,0.14879396544713366,0.12305644788532177,0.14764848036753736,0.15177447764295368,0.1602673160844687,0.14564342501971164,0.0008591065292096167,0.03811627588223245,0.09755222744504276,0.7923968324980399,0.07107555764547503,0.8628752771340964,0.63825,0.36175,0.07466666666666667,0.16774999999999995,0.39625,0.2535833333333333,20171220,단품요리 전문,제주 제주시 외도일동 532-4번지 1층,돈삼겹외도점,"0~5, 12~1",없음
돈삼겹직영5호점_20201102,3.1666666666666665,3.8333333333333335,4.0,0.14934929266349717,0.06191470197155625,0.14031809952506025,0.13375442486946276,0.17137665922950032,0.1744215733926612,0.16886524834826175,0.0,0.021391931334138067,0.04316586416114244,0.9323557847516329,0.0030864197530864165,0.8773424175524442,0.5884999999999999,0.4115,0.06675,0.2060833333333333,0.5029166666666667,0.18599999999999997,20201102,단품요리 전문,제주 제주시 이도이동 1952-2번지 지하1층,돈삼겹직영5호점,12~23,없음
돈삼겹하귀점_20180420,3.75,3.9166666666666665,3.8333333333333335,0.14396674551579533,0.07272680416579938,0.15570295017262475,0.18645066348805006,0.14476144036300045,0.12929525969925407,0.1670961365954757,0.0010548523206751,0.019684945760911718,0.04429797700468186,0.9159055748977747,0.01905665001595645,0.7560585542652468,0.6173333333333333,0.38266666666666665,0.0635,0.2208333333333333,0.46249999999999997,0.19224999999999995,20180420,단품요리 전문,제주 제주시 애월읍 하귀1리 161-6번지 1층,돈삼겹하귀점,"0~5, 12~1",없음
돈삼겹한라점_20190925,3.6666666666666665,4.083333333333333,4.0,0.13562317207520544,0.16439185690864885,0.09361133206608702,0.13382073944770262,0.1676308764501813,0.14926363919906313,0.15565838385311137,0.0,0.017555917566825698,0.05831909292024925,0.924124989512925,0.0,0.840027704425382,0.7022499999999999,0.29775,0.08591666666666666,0.18416666666666662,0.3799166666666667,0.27516666666666667,20190925,단품요리 전문,제주 제주시 연동 1526-1번지 1층,돈삼겹한라점,12~23,없음
돈수육_20191029,3.9166666666666665,4.0,3.8333333333333335,0.17930673215494733,0.15705543585419549,0.1684349038840968,0.15887841532398136,0.1328954249107816,0.001126126126126125,0.20230296174587106,0.09459317910050803,0.1981592458347112,0.10178771213008297,0.6054598629346977,0.0,0.3297903477652088,0.6640833333333332,0.33591666666666664,0.14783333333333334,0.2595,0.30075,0.21416666666666664,20191029,가정식,제주 서귀포시 서호동 1231-8번지 1층,돈수육,5~23,토
돈어길_20210401,4.666666666666667,6.0,5.0,0.13809345094281314,0.13551402593082681,0.13494429976647873,0.13711655598101413,0.12864920018088108,0.15478603265308025,0.17089643454490558,0.0,0.0,0.16879679292927707,0.8312032070707228,0.0,0.1075919007750627,0.535,0.465,0.1555,0.33849999999999997,0.33408333333333334,0.10533333333333332,20210401,가정식,제주 서귀포시 대정읍 구억리 831-11번지 C동 1층,돈어길,14~23,없음
돈와랑_20211119,2.8333333333333335,3.25,4.0,0.00225225225225225,0.1598150327346793,0.19041154779890626,0.1760543094523279,0.15012033536010697,0.17306549586738365,0.14828102653434347,0.11179375470603364,0.3410480540838256,0.12358829293803025,0.4235698982721104,0.0,0.5120400286840404,0.5821666666666666,0.4178333333333333,0.04933333333333331,0.17166666666666663,0.3299166666666667,0.26658333333333334,20211119,가정식,제주 제주시 한경면 저지리 3002번지 1층,돈와랑,5~23,월
돈육오(돈65)_20220516,3.0833333333333335,5.333333333333333,6.0,0.11226235125400696,0.07703742589848417,0.14608633881261981,0.18166304962573523,0.13800653146782613,0.15628100438009238,0.18866329856123512,0.00181159420289855,0.04843033922026858,0.13942825306400483,0.8082464801794947,0.0020833333333333333,0.07951995886367418,0.5680833333333334,0.43191666666666667,0.11624999999999998,0.21424999999999997,0.3155833333333333,0.23541666666666664,20220516,가정식,제주 서귀포시 중문동 2461-2번지,돈육오(돈65),12~23,없음
돈이랑_20150331,5.416666666666667,6.0,5.0,0.11965314851579212,0.13047860661353886,0.1398974061112707,0.13717213062752062,0.14862912510956602,0.16131616361814757,0.16285341940416392,0.0,0.04163685138688137,0.13908663386146938,0.8049053895487702,0.01437112520287905,0.015507530530877875,0.553,0.447,0.26333333333333336,0.3318333333333333,0.18833333333333332,0.15308333333333332,20150331,가정식,제주 서귀포시 색달동 2182번지 1층,돈이랑,"0~5, 12~1",없음
돈장군_20110422,2.9166666666666665,4.5,4.833333333333333,0.02586559999031394,0.15484805186293443,0.16343079053590762,0.17754286871272598,0.1463493543948092,0.17365796103802256,0.15830537346528606,0.0,0.0,0.04904501522532281,0.9419153547967531,0.00903962997792405,0.5420284718881533,0.6134166666666666,0.3865833333333333,0.08266666666666667,0.18899999999999997,0.27366666666666667,0.33466666666666667,20110422,가정식,제주 서귀포시 대정읍 하모리 1089-30번지,돈장군,14~23,월
돈짬제주시청점_20210317,4.25,3.6666666666666665,2.6666666666666665,0.14629852879375044,0.125926124598858,0.11688638705364722,0.13435616894233907,0.1341618969190977,0.16172641233047705,0.18064448136183034,0.13472948186829822,0.2629256043927434,0.24190655530104044,0.3476308752265118,0.012807483211406026,0.7232782652683286,0.5196666666666667,0.4803333333333333,0.2635,0.21699999999999997,0.27925,0.19641666666666668,20210317,가정식,제주 제주시 이도이동 1772-8번지 2층,돈짬제주시청점,0~24,없음
돈짱_20140701,1.6666666666666667,3.3333333333333335,5.166666666666667,0.1409824670981297,0.1855108070602293,0.10014222195509365,0.04362812668218787,0.1663412611956643,0.1973867383635425,0.16600837764515244,0.0,0.0,0.04468346205947798,0.862804460220128,0.09251207772039398,0.16295615736120536,0.5979166666666667,0.40208333333333335,0.18441666666666665,0.2373333333333333,0.29791666666666666,0.1970833333333333,20140701,가정식,제주 제주시 도두일동 2541번지,돈짱,"0~5, 14~1",목
돈치비_20160624,2.25,3.1666666666666665,4.166666666666667,0.1730059635849924,0.1395765567928114,0.12830812683239848,0.146060604005585,0.1716173928245193,0.12420074227852242,0.11723061368117078,0.04165410129308007,0.1865472706424641,0.14525059708365143,0.584904704616848,0.04164332636395635,0.4868972662133944,0.6741666666666667,0.3258333333333333,0.15,0.22824999999999998,0.30391666666666667,0.24958333333333335,20160624,가정식,제주 제주시 노형동 1층,돈치비,0~24,없음
돈파스타정원_20160607,4.666666666666667,5.0,3.0,0.14042214744288015,0.13350271858487542,0.1459518469584314,0.11953109497064678,0.1260031437172881,0.1617203067366548,0.17286874158922297,0.14984972627222998,0.2578031374710413,0.29514585909349833,0.29720127716323025,0.0,0.12471322687584847,0.4965833333333333,0.5034166666666667,0.15166666666666664,0.23274999999999998,0.32899999999999996,0.20041666666666666,20160607,단품요리 전문,제주 제주시 애월읍 고내리 344-2번지,돈파스타정원,5~23,없음
돈풍년_20100902,4.333333333333333,6.0,5.916666666666667,0.07218175574712545,0.13878326661159965,0.13167841035642544,0.11129778531056667,0.1557698013547653,0.20133777261700223,0.188951208002515,0.016153279974043335,0.2266587802523845,0.08191141821791104,0.6752765215556611,0.0,0.7546416641672232,0.5381666666666667,0.4618333333333333,0.041833333333333333,0.21216666666666664,0.32066666666666666,0.26933333333333337,20100902,단품요리 전문,제주 제주시 아라이동 3012-9번지,돈풍년,5~23,없음
돈하루방_20141219,2.1666666666666665,3.6666666666666665,5.0,0.16073780958743006,0.1873507511671648,0.0062499999999999995,0.14416827059142046,0.1669262177445289,0.17531685184673795,0.15925009906271761,0.0,0.0,0.09882848199973433,0.9011715180002656,0.0,0.47915870248836206,0.6235,0.3765,0.14666666666666664,0.26049999999999995,0.2558333333333333,0.2525833333333333,20141219,단품요리 전문,제주 제주시 이도일동 1249-2번지 1층,돈하루방,14~23,수
돈해상_20191101,3.0,4.0,4.25,0.13829379664378424,0.10364914650447583,0.1485661012436779,0.15922721225621325,0.12449528468393083,0.17851213034502375,0.14725632832289393,0.037208643024655944,0.20679812810187345,0.16768475122995177,0.5865354279981286,0.0017730496453900665,0.12360009555571909,0.52625,0.47374999999999995,0.24508333333333332,0.26475,0.2035833333333333,0.20341666666666666,20191101,단품요리 전문,제주 제주시 한림읍 귀덕리 970번지 1층,돈해상,5~23,없음
돈해야_20181130,3.8333333333333335,4.916666666666667,4.416666666666667,0.15655274388835164,0.15491438670668375,0.13630321041420415,0.12178385647454808,0.11749986188141126,0.1312089711059872,0.1817369695288137,0.0299967320295257,0.1380044323936843,0.17335556166076638,0.6564502914598832,0.00219298245614035,0.5412664186686829,0.60675,0.3933333333333333,0.06683333333333334,0.12275000000000001,0.2695,0.3095833333333333,20181130,가정식,제주 제주시 용담삼동 985번지 1동 2층,돈해야,5~23,없음
돈향기_20100820,4.166666666666667,6.0,4.75,0.11920737056902982,0.13137408367448464,0.14287110637057285,0.11889296142843402,0.1484000568869275,0.17022414990591173,0.1690302711646392,0.004283888808920559,0.05530535472568381,0.1231831299268895,0.8155609598718394,0.0016666666666666668,0.060858103351631464,0.5680833333333334,0.43191666666666667,0.24466666666666667,0.2343333333333333,0.23041666666666663,0.20366666666666666,20100820,단품요리 전문,제주 제주시 건입동 1384번지,돈향기,12~23,없음
돈후명가_20201021,1.75,3.0833333333333335,5.0,0.1263982344409976,0.15119860037623192,0.11190633562344086,0.1109215510366826,0.17217068749963485,0.2074194263339,0.11998516468911204,0.0,0.008333333333333333,0.04146159578725366,0.8076956267416794,0.14250944413773356,0.16068821030942712,0.65875,0.34125,0.14858333333333332,0.22883333333333333,0.24016666666666667,0.254,20201021,가정식,제주 제주시 연동 273-18번지,돈후명가,"0~5, 14~1",없음
돌갱이네집_20200902,4.166666666666667,4.5,3.25,0.14622911524503213,0.15215170300411757,0.1334562560363203,0.1321848840258921,0.1431018398140074,0.13419993594020385,0.15867626593442635,0.270922365117845,0.2512458243141128,0.2872185880605148,0.19061322250752732,0.0,0.029227219153824244,0.5228333333333334,0.4771666666666667,0.24308333333333332,0.2651666666666667,0.27491666666666664,0.15041666666666667,20200902,분식,제주 제주시 한림읍 협재리 2447-39번지,돌갱이네집,5~23,없음
돌다메_20130925,4.0,5.916666666666667,5.0,0.15588139529965922,0.12429092263727916,0.09179883077782053,0.1466079845251003,0.16148744721198677,0.17161245392264246,0.1483209656255113,0.0,0.013131294037539482,0.07446966992982217,0.9123990360326383,0.0,0.3875702798258422,0.5809166666666666,0.4190833333333333,0.18666666666666665,0.27516666666666667,0.28591666666666665,0.19299999999999995,20130925,단품요리 전문,제주 제주시 외도일동 413-5번지 1층,돌다메,12~23,없음
돌담애분식_20200226,4.083333333333333,1.4166666666666667,1.0833333333333333,0.17922039427926864,0.19165208290180355,0.15808472146602484,0.17087221523798765,0.16286544168825537,0.13730514442665975,0.0,0.12490094984088647,0.3242064090672159,0.38605781022454283,0.16483483086735468,0.0,0.8674483646253033,0.39699999999999996,0.603,0.10524999999999997,0.31383333333333335,0.4345833333333333,0.11983333333333333,20200226,분식,제주 제주시 이도이동 1974-5번지 지하1층,돌담애분식,5~23,일
돌담위에흑돼지_20190408,3.1666666666666665,4.75,5.0,0.1290924496646607,0.16070500361116938,0.14068975669493347,0.10128767423639982,0.14918135312484607,0.15267502321811763,0.16636873944987274,0.0,0.0,0.0648086635094588,0.8828458750888964,0.05234546140164469,0.046911799833174006,0.49383333333333335,0.5061666666666667,0.32341666666666663,0.27849999999999997,0.20233333333333334,0.14916666666666667,20190408,단품요리 전문,제주 제주시 애월읍 신엄리 963-3번지 1층,돌담위에흑돼지,"0~5, 14~1",없음
돌담통닭_20210415,4.166666666666667,3.5833333333333335,2.9166666666666665,0.13834951502641613,0.10344256884816039,0.13949003197390816,0.14969621042157213,0.16340052934647561,0.1681956238943633,0.13742552048910406,0.0,0.0005592841163310916,0.29256947881381057,0.7061528462652605,0.0007183908045977,0.07419091664699691,0.4955,0.5045000000000001,0.18033333333333332,0.3669166666666666,0.32508333333333334,0.09616666666666666,20210415,치킨,제주 제주시 구좌읍 세화리 1-15번지 1층,돌담통닭,14~23,없음
돌담흑돼지 주식회사_20220523,5.25,6.0,5.0,0.13373814075338383,0.13681352273054093,0.13216082855482278,0.13553250448624504,0.15199127903648557,0.17086728396437,0.1388964404741516,0.0,0.024230262025808094,0.1101649399377508,0.7918220250342866,0.07378277300215447,0.051232346524413296,0.5690833333333334,0.43091666666666667,0.3471666666666666,0.31575,0.18108333333333335,0.123,20220523,가정식,제주 제주시 연동 273-35번지 2층,돌담흑돼지 주식회사,"0~5, 12~1",없음
돌담흑돼지 중문_20220520,5.166666666666667,6.0,5.25,0.1350903255179811,0.11868973796131659,0.1394215762259189,0.13478062384836073,0.13927998911051742,0.17672312135813062,0.1560146259777744,0.0013383385423744083,0.06459287204123369,0.15394666973977197,0.7696348067856517,0.010487312890968159,0.025561916743031543,0.5683333333333332,0.43166666666666664,0.156,0.3259166666666667,0.298,0.15291666666666667,20220520,가정식,제주 서귀포시 색달동 2272-1번지,돌담흑돼지 중문,"0~5, 12~1",없음
돌집식당_20220126,3.9166666666666665,5.25,4.416666666666667,0.15742006040702394,0.1554612190430892,0.0016467450677976915,0.16366305443766438,0.13753645415629265,0.19624042495468805,0.18803204193344383,0.0747324836412464,0.33644854512252315,0.30075790837244915,0.2880610628637812,0.0,0.11444670178005534,0.543,0.457,0.11283333333333333,0.24249999999999997,0.2810833333333333,0.21091666666666664,20220126,가정식,제주 서귀포시 표선면 성읍리 1624-3번지,돌집식당,5~23,수
돌하루방식당_20080430,3.5,2.5833333333333335,3.0,0.18808145376574079,0.1474705462338401,0.15637778753091056,0.15737978452302812,0.14097496693532424,0.20971546101115598,0.0,0.32544753378419716,0.533314313529077,0.14123815268672574,0.0,0.0,0.45472954151152756,0.6944166666666667,0.3055833333333333,0.043416666666666666,0.12725,0.19266666666666665,0.3945,20080430,가정식,제주 제주시 일도이동 320-14번지,돌하루방식당,5~18,일
돌하르방나주곰탕_20150909,4.0,3.6666666666666665,3.0,0.17307757084007644,0.17106309481883944,0.005890362301681259,0.15739075466876254,0.15653770390056235,0.15919054747568506,0.1768499659943927,0.28017604341025165,0.44297051618108396,0.16986190631840214,0.10699153409026206,0.0,0.4717079880322361,0.651,0.349,0.057333333333333326,0.165,0.3233333333333333,0.28591666666666665,20150909,가정식,제주 서귀포시 안덕면 서광리 75-3번지,돌하르방나주곰탕,5~23,수
돔베돈_20200225,4.083333333333333,5.916666666666667,5.0,0.14385048997432082,0.13803577383802323,0.13284427297235543,0.13830877921638404,0.1151259670847916,0.16632942208713228,0.16550529482699233,0.005934846806236957,0.052682226597938274,0.12319384634846191,0.8173387401113082,0.0008503401360544166,0.10801360984626017,0.5723333333333334,0.42766666666666664,0.20116666666666663,0.20233333333333328,0.25075,0.24283333333333332,20200225,가정식,제주 제주시 건입동 1399-3번지,돔베돈,12~23,없음
동강_20080521,5.0,5.166666666666667,3.0,0.13819005072354343,0.0109006214224104,0.15054390116738336,0.149837902833756,0.1554445739259321,0.19831243249519181,0.19677051743178262,0.07991598498339288,0.3826577120477345,0.2470247824603616,0.29040152050851087,0.0,0.8799569723967445,0.6529166666666667,0.34708333333333324,0.09524999999999999,0.21424999999999997,0.31124999999999997,0.25783333333333336,20080521,중식,제주 제주시 도남동 901-9번지 1층,동강,5~23,화
동경생포차연동점_20220830,4.0,4.333333333333333,3.6666666666666665,0.15461055523666098,0.13429524757245173,0.11181901017730679,0.12299772538702843,0.14107003338185173,0.15182883218989,0.18337859605481008,0.210940101187406,0.0,0.0,0.14963174016929973,0.6394281586432943,0.6508165417760425,0.65025,0.34975,0.6584166666666667,0.21524999999999997,0.05774999999999999,0.05158333333333332,20220830,가정식,제주 제주시 연동 273-34번지 신제주종합시장 2층,동경생포차연동점,"0~242, 18~1",없음
동광생오리집_20200106,2.1666666666666665,3.75,4.75,0.17280316953862643,0.15918252449591783,0.15978029156086376,0.10914043258573329,0.18184353100996953,0.21725005080888896,0.0,0.0,0.0,0.03435804240259547,0.9656419575974046,0.0,0.9093997724275257,0.63625,0.36374999999999996,0.08491666666666665,0.235,0.18658333333333332,0.2555,20200106,단품요리 전문,제주 제주시 일도이동 89-7번지,동광생오리집,14~23,일
동귀리갈칫집_20201217,3.4166666666666665,4.166666666666667,4.0,0.15635170876777163,0.0024154589371980667,0.1464041118200664,0.16429627857783843,0.143007862000544,0.16542236185072592,0.2221022180458554,0.1320583159695203,0.3300742174682473,0.2137305461225113,0.324136920439721,0.0,0.10990123320629114,0.5346666666666667,0.4653333333333333,0.12058333333333328,0.2554166666666667,0.3204166666666666,0.21766666666666665,20201217,가정식,제주 제주시 노형동 2737번지 1층,동귀리갈칫집,5~23,화
동도원_20210318,2.9166666666666665,3.75,4.0,0.14127073982749372,0.12683327127397656,0.1386008305039418,0.15185706838267743,0.11479975999252529,0.15208159960584097,0.17455673041354394,0.23042763238827643,0.3464986402819917,0.22305202068923627,0.19832102636838658,0.0017006802721088417,0.08044450095711868,0.5646666666666667,0.43533333333333335,0.08791666666666666,0.22708333333333333,0.28458333333333335,0.265,20210318,단품요리 전문,제주 서귀포시 대포동 2201번지,동도원,5~23,없음
동막골_20201202,5.0,4.583333333333333,3.0,0.1446596434800039,0.13219895916879995,0.14496837912857455,0.13458569353955016,0.11162171216252643,0.1425114879437907,0.189454124576754,0.14370558616042603,0.3956017088835974,0.18634690027317666,0.27434580468279973,0.0,0.8125473783620167,0.6201666666666666,0.3798333333333333,0.019999999999999973,0.09299999999999999,0.26216666666666666,0.35866666666666663,20201202,가정식,제주 제주시 아라일동 2382-6번지 1층,동막골,5~23,없음
동막골삼화점_20210225,4.0,3.25,2.9166666666666665,0.18323120099510762,0.007982583454281558,0.12606600306714,0.15656612983092796,0.14620178779120732,0.18215568843680685,0.19779660642452837,0.16478969542487557,0.29539481915911225,0.21179855047616825,0.3280169349398438,0.0,0.7620734991254668,0.6641666666666667,0.33583333333333326,0.0395,0.08966666666666666,0.28141666666666665,0.33375,20210225,가정식,제주 제주시 삼양이동 2129-12번지 1층,동막골삼화점,5~23,화
동막골서사라점_20191004,5.0,4.833333333333333,2.6666666666666665,0.1297052526015722,0.12885635608045173,0.14975172204678852,0.14328224799345166,0.14978159918427994,0.14451482816200134,0.15410799393145438,0.16185009931538366,0.2376747986518013,0.1451336387050619,0.3189599261436516,0.13638153718410134,0.7390873551003582,0.6524166666666666,0.3475833333333333,0.04374999999999999,0.10208333333333332,0.23924999999999996,0.3155,20191004,단품요리 전문,제주 제주시 삼도일동 536-8번지 1층,동막골서사라점,0~24,없음
동문삼원횟집_20181207,4.916666666666667,4.416666666666667,2.3333333333333335,0.13740877377365937,0.15119628095141452,0.02986499562995476,0.1396949395633682,0.17102087731303736,0.191559390183189,0.17925474258537658,0.019700219884795124,0.046757244821813516,0.2296375076797035,0.7029129641216242,0.0009920634920634918,0.04263110242500967,0.49016666666666664,0.5098333333333334,0.3030833333333333,0.24558333333333335,0.22758333333333328,0.16249999999999998,20181207,단품요리 전문,제주 제주시 이도일동 1436-1번지 2층,동문삼원횟집,5~23,수
동문야시장_20211013,5.916666666666667,4.25,1.0833333333333333,0.1543520147311616,0.11870584597122207,0.12185672243535917,0.12602274367819236,0.13429599792269734,0.17303236960730364,0.17173430565406356,0.027725332644856965,0.12049588041789451,0.39849442042057265,0.45284110410532824,0.00044326241134751664,0.05572431269494496,0.46825,0.5317500000000001,0.28291666666666665,0.2710833333333333,0.3055,0.11558333333333332,20211013,단품요리 전문,제주 제주시 일도일동 1102-3번지 1층,동문야시장,5~23,없음
동문올레횟집_20140407,5.083333333333333,5.25,3.0,0.14101055228942774,0.14844219066306916,0.14201135952279392,0.12739512300216546,0.13644641335748964,0.16288290247565443,0.14181145868939943,0.04056649615101126,0.12744944348062573,0.25644086504887104,0.5755431953194919,0.0,0.04476309742948529,0.56675,0.43324999999999997,0.16808333333333333,0.20091666666666666,0.22066666666666668,0.24991666666666668,20140407,단품요리 전문,제주 제주시 이도일동 1349-5번지,동문올레횟집,5~23,없음
동백김밥편의점_20170905,6.0,4.5,1.0,0.1293334279848384,0.1421427493199655,0.13791908849265136,0.14307089349107735,0.1283859700011229,0.17053461850042018,0.14861325220992405,0.7894020863236307,0.13869580154506686,0.07190211213130236,0.0,0.0,0.7750372771312676,0.7425,0.2575,0.044750000000000005,0.21591666666666662,0.37883333333333336,0.2568333333333333,20170905,분식,제주 제주시 조천읍 조천리 3357-2번지,동백김밥편의점,5~18,없음
동백부엌_20220517,4.166666666666667,4.25,3.0833333333333335,0.19319934325516167,0.23183794004509026,0.1899688348455438,0.0,0.17966350272434017,0.20480295296952636,0.00052742616033755,0.22389543897467598,0.5071246312104635,0.20716952937741093,0.0618104004374496,0.0,0.2434582864545586,0.48875,0.51125,0.23366666666666666,0.2679166666666667,0.2694166666666667,0.18033333333333332,20220517,가정식,제주 제주시 도두일동 2547번지 1층,동백부엌,5~23,"목,일"
